show_id,title,tags,word_count
s99,Octonauts: Above & Beyond,"antonioaakeel,chipochung,simonfoster,teresagallagher,simongreenall,kateharbour,paulpanting,robrackstraw,williamvanderpuye,helenwalsh,keithwickham,andreswilliams,jowyatt the octonaut expand their explor beyond the sea — and onto land! with new ride and new friends, they'll protect ani habitat and anim at risk. britishtvshows,kids'tv",28
s100,On the Verge,"juliedelpy,elisabethshue,sarahjones,alexialandeau,mathieudemy,troygarity,timmsharp,giovanniribisi four women — a chef, a singl mom, an heiress and a job seeker — dig into love and work, with a gener side of midlif crises, in pre-pandem la. tvcomedies,tvdrama",32
s101,Tobot Galaxy Detectives,"austinabell,travisturner,colehoward,annacummer,jesseinocalla,briandobson,michaeladamthwaite,josephgirgis,caitlynbairstow an intergalact devic transform toy car into robots: the tobots! work with friend to solv mysteries, they protect the world from evil. kids'tv",24
s102,Untold: Breaking Point,"chapmanway,maclainway under pressur to continu a win tradit in american tennis, mardi fish face mental health challeng that chang hi life on and off the court. documentaries,sportsmovi",27
s103,Countdown: Inspiration4 Mission to Space,"jasonhehir from train to launch to landing, thi all-access docuseri ride along with the inspiration4 crew on the first all-civilian orbit space mission. docuseries,science&naturetv",24
s104,Shadow Parties,"yemiamodu jidekosoko,omotolajalade-ekeinde,yemiblaq,solasobowale,kenerics,toyinaimakhu,segunarinze,jiboladabo,rotimisalami,pajimisolanke,rachaelokonkwo,basseyokon,lucienmorgan,magdalenakorpa a famili face destruct in a long-run conflict between commun that pit rel against each other amid attack and reprisals. dramas,internationalmovies,thril",23
s105,Tayo the Little Bus,"robynslade,kamidesilet as they learn their rout around the busi city, tayo and hi littl bu friend discov new sight and go on excit adventur everi day. kids'tv,koreantvshow",27
s106,Angamaly Diaries,"lijojosepellisseri antonyvarghese,reshmarajan,binnyrinkybenjamin,vineethvishwam,kichutellus,sreekanthdasan,sarathkumar,titowilson,anandhu,bittodavis,sinojvarghes after grow up amidst the gang war of hi hometown, vincent form an entrepreneuri squad of hi own and end up on the wrong side of the law. action&adventure,comedies,drama",31
s107,Bunk'd,"peytonlist,karanbrar,skaijackson,mirandamay,keving.quinn,nathanarenas,ninalu the ross sibl of disney' hit seri ""jessie"" spend a summer full of fun and adventur at maine' camp kikiwaka, where their parent first met. kids'tv,tvcomedi",27
s108,A Champion Heart,"daviddevo mandygrace,daviddevos,donnarusch,devankey,isabellamancuso,arianaguido when a griev teen must work off her debt to a ranch, she care for a wound hors that teach her more about heal than she expected. children&familymovies,drama",30
s109,Dive Club,"aubriibrag,sana'ashaik,miahmadden,mercycornwall,georgia-maydavis,ryanharrison,joshheuston,alexandergr on the shore of cape mercy, a skill group of teen diver investig a seri of secret and sign after one of their own mysteri goe missing. kids'tv,tvdramas,teentvshow",29
s110,La casa de papel,"úrsulacorberó,itziarituño,álvaromorte,pacotous,enriquearce,pedroalonso,maríapedraza,albaflores,miguelherrán,jaimelorente,estheracebo,darkoperic,kitimánv eight thiev take hostag and lock themselv in the royal mint of spain as a crimin mastermind manipul the polic to carri out hi plan. crimetvshows,internationaltvshows,spanish-languagetvshow",27
s111,Money Heist: From Tokyo to Berlin,"luisalfaro,javiergómezsantand the filmmak and actor behind ""money heist"" charact like tokyo and the professor talk about the emot artist process of film the series. docuseries,internationaltvshows,spanish-languagetvshow",25
s112,Sharkdog,"liammitchell,deebradleybaker,greygriffin,joshmcdermitt,kariwahlgren,judyalicelee,alimawji half shark, half dog with a big heart and a belli full of fish sticks! together, sharkdog and hi human pal max can take on ani silli or messi adventure. kids'tv",32
s113,Worth,"saracolangelo michaelkeaton,stanleytucci,amyryan,shunoriramanathan,atoblankson-wood,tatedonovan,laurabenanti,christardio in the wake of the sept. 11 attacks, a lawyer face an emot reckon as he attempt to put a dollar valu on the live lost. base on real events. drama",33
s114,Afterlife of the Party,"stephenherek victoriajustice,midorifrancis,robynscott,adamgarcia,timothyrenouf,gloriagarcia,myfanwywaring,spencersutherland cassi live to party... until she die in a freak accident. now thi social butterfli need to right her wrong on earth if she want to earn her wings. comedies,romanticmovi",32
s115,Anjaam,"rahulrawail madhuridixit,shahrukhkhan,tinnuanand,johnylever,kalpanaiyer,himanishivpuri,sudhachandran,beena,kirankumar a wealthi industrialist’ danger obsess with a flight attend destroy her world, until she take matter into her own hand to exact revenge. dramas,internationalmovies,thril",26
s116,Bright Star,"janecampion abbiecornish,benwhishaw,paulschneider,kerryfox,ediemartin,thomasbrodie-sangster,claudieblakley,gerardmonaco,antoniacampbell-hughes,samuelroukin thi drama detail the passion three-year romanc between romant poet john keat – who die tragic at age 25 – and hi great love and muse. dramas,romanticmovi",29
s117,Dhanak,"nageshkukunoor krrishchhabria,hetalgada,vipinsharma,gulfamkhan,sureshmenon,vijaymaurya,rajivlakshman,ninadkamat a movie-lov 10-year-old and her blind littl brother trek to meet indian superstar shah rukh khan for help in get the boy an eye operation. comedies,dramas,independentmovi",28
s118,Final Account,lukeholland thi documentari stitch togeth never-before-seen interview with the last live gener of peopl who particip in hitler' third reich. documentari,21
s119,Gurgaon,"shankerraman akshayoberoi,pankajtripathi,raginikhanna,aamirbashir,shalinivatsa,ashishverma when the daughter of a wealthi famili return from college, she get a frosti welcom from her brother, who ha problem – and plan – of hi own. dramas,internationalmovies,thril",31
s120,Here and There,"jphabac janinegutierrez,jcsantos,victoranastacio,yeshburce,lotlotdeleon after meet through a heat exchang on social media, two peopl with differ background begin an onlin romanc in the midst of a pandemic. dramas,internationalmovies,romanticmovi",27
s121,Heroes of Goo Jit Zu,"jonallen,kellengoff,joehernandez,kaijitang after a meteor crash, a group of zoo anim transform into squishy, gooey and stretchi superhero with special power and soon take on evildoers. kids'tv,tvcomedi",26
s122,Hotel Del Luna,"leeji-eun,yeojin-goo,shinjung-geun,seoyi-sook,baehae-sun,pyoji-hoon,chohyun-chul,kanghong-suk,leedo-hyun,leetae-seon,kangmina,parkyou-na,ohji-ho when he' invit to manag a hotel for dead souls, an elit hoteli get to know the establishment' ancient owner and her strang world. internationaltvshows,romantictvshows,tvcomedi",26
s123,In the Cut,"janecampion megryan,markruffalo,jenniferjasonleigh,nickdamici,sharrieffpugh,kevinbacon,yaanikingmondschein,heatherlitt after embark on an affair with the cop probe the murder of a young woman, an insular schoolteach suspect her lover wa involv in the crime. thriller",29
s124,Luv Kushh,"base on the last book of the epic ramayana, thi seri follow the endeavor and adventur of lord rama’ twin son through their childhood. kids'tv",25
s125,Pororo - The Little Penguin,"on a tini island, pororo the penguin ha fun adventur with hi friend eddi the fox, loopi the beaver, pobi the polar bear and crong the dinosaur. kids'tv,koreantvshow",28
s126,Q-Force,"seanhayes,wandasykes,lauriemetcalf,davidharbour,garycole,pattiharrison,mattrog a gay superspi and hi scrappi lgbtq squad fight to prove themselv to the agenc that underestim them. today, west hollywood… tomorrow, the world! crimetvshows,tvaction&adventure,tvcomedi",26
s127,Shikara,"vidhuvinodchopra aadilkhan,sadiakhateeb,zainkhandurrani,priyanshuchatterjee,bhavnachauhan,ashwindhar,faridazadkhan,sagharsehrai a coupl must strive to remain resili after region hostil drive them from their belov home into a refuge camp. dramas,internationalmovies,romanticmovi",23
s128,A Cinderella Story,"markrosman hilaryduff,chadmichaelmurray,jennifercoolidge,danbyrd,reginaking,juliegonzalo,linshaye,madelinezima,andreaavery,marypatgleason,paulrodriguez,whiphubley,kevinkilner,ericahubbard,simonhelberg teen sam meet the boy of her dream at a danc befor return to toil in her stepmother' diner. can her lost cell phone bring them together? children&familymovies,comedi",30
s129,Agatha Christie's Crooked House,"gillespaquet-brenn glennclose,terencestamp,maxirons,gilliananderson,christinahendricks,stefaniemartini,juliansands,honorkneafsey,christianmckay,amandaabbington when a detect investig the death of hi ex-lover' grandfather, he uncov secret about the tycoon' manipul family. dramas,internationalmovies,thril",21
s130,An Unfinished Life,"lassehallström robertredford,jenniferlopez,morganfreeman,joshlucas,damianlewis,camrynmanheim,beccagardner,lyndaboyd,robhayter,p.lynnjohnson a griev widow and her daughter move in with her estrang father-in-law in wyoming, where time allow them to heal and forgive. drama",25
s131,Barbie Big City Big Dreams,"scottpleydell-pearc americayoung,ambermay,gisellefernandez,alejandrosaab,dinorawalcott at a summer perform art program in new york city, barbi from malibu meet barbi from brooklyn, and the two becom fast friends. children&familymovies,music&mus",26
s132,Blade Runner: The Final Cut,"ridleyscott harrisonford,rutgerhauer,seanyoung,edwardjamesolmos,m.emmetwalsh,darylhannah,williamsanderson,brionjames,joeturkel,joannacassidy,jameshong,morganpaul in a smog-chok dystopian lo angeles, blade runner rick deckard is call out of retir to snuff a quartet of escap ""replicants."" action&adventure,classicmovies,cultmovi",25
s133,Brave Animated Series,"tsengyun-fan,kaoyun-shuo,chiangching-yen,mengching-fu,huangbai-wei,makuo-yao,chenyen-chun,sunke-fang,kaiyang-niu,chenyu-wen,nickliao,linkai-ling,mickeyhuang,liukuan-ting,jiangdu-hui a group of superhero set out to rid the world of evil — onli to realiz they may not be stand on the side of justice. base on a popular comic. internationaltvshows,tvaction&adventure,tvcomedi",33
s134,Chappie,"neillblomkamp sharltocopley,hughjackman,sigourneyweaver,devpatel,ninja,yo-landivisser,josepablocantillo,brandonauret,johnnyselema,mauricecarped in a futurist societi where an indestruct robot polic forc keep crime at bay, a lone droid evolv to the next level of artifici intelligence. action&adventure,sci-fi&fantasi",28
s135,Clear and Present Danger,"phillipnoyc harrisonford,willemdafoe,annearcher,joaquimdealmeida,henryczerny,harrisyulin,donaldmoffat,miguelsandoval,benjaminbratt,deanjones,thorabirch,jamesearljones,raymondcruz when the president' friend is murdered, cia deputi director jack ryan becom unwittingli involv in an illeg war against a colombian drug cartel. action&adventure,drama",26
s136,Cliffhanger,"rennyharlin sylvesterstallone,johnlithgow,michaelrooker,janineturner,rexlinn,carolinegoodall,leon,craigfairbrass,ralphwaite,maxperlich,paulwinfield ranger gabe walker and hi partner are call to rescu a group of strand climbers, onli to learn the climber are actual thiev hijackers. action&adventur",27
s137,Cold Mountain,"anthonyminghella judelaw,nicolekidman,renéezellweger,eileenatkins,brendangleeson,philipseymourhoffman,natalieportman,giovanniribisi,donaldsutherland,raywinston thi drama follow a wound civil war soldier make the long journey home, while hi faraway love fight for surviv on her deceas father' farm. dramas,romanticmovi",28
s138,Crocodile Dundee in Los Angeles,"simonwinc paulhogan,lindakozlowski,jereburns,jonathanbanks,aidaturturro,alecwilson,gerryskilton,steverackman,sergecockburn,paulrodriguez,markadair-rios,tirielmora,grantpiro,miketyson when mick ""crocodile"" dunde and hi famili land in lo angeles, they soon learn some lesson about american life in thi comedi sequel. action&adventure,comedi",26
s139,Dear John,"lassehallström channingtatum,amandaseyfried,richardjenkins,henrythomas,d.j.cotrona,cullenmoss,gavinmcculley,joselucenajr.,keithrobinson,scottport while on summer leave, a u.s. soldier fall for a colleg student. but when he' forc to reenlist, their handwritten letter hold the lover together. dramas,romanticmovi",28
s140,Do the Right Thing,"spikele dannyaiello,ossiedavis,rubydee,richardedson,giancarloesposito,spikelee,billnunn,johnturturro,paulbenjamin,frankiefaison,samuell.jackson,rosieperez,martinlawrence,miguelsandov on a swelter day in brooklyn, simmer racial tension between resid rise to the surfac and ignit rage, violenc and tragedy. classicmovies,comedies,drama",24
s141,"El patrón, radiografía de un crimen","sebastiánschindel joaquínfurriel,luisziembrowski,guillermopfening,mónicalairana,germándesilva,victoriaraposo,andreagarrot a lawyer defend an illiter man whose exploit by a cruel boss while work as a butcher in bueno air led to tragedy. base on a true case. dramas,internationalmovies,thril",31
s142,Extraction,"stevenc.mil brucewillis,kellanlutz,ginacarano,d.b.sweeney,joshuamikel,stevecoulter,danbilzerian,heatherjohansen when a retir cia agent is kidnapped, hi son, a govern analyst, embark on an unauthor mission to find him and halt a terrorist plot. action&adventur",28
s143,Freedom Writers,"richardlagravenes hilaryswank,patrickdempsey,scottglenn,imeldastaunton,aprill.hernandez,mario,kristinherrera,jaclynngan,sergiomontalvo,jasonfinn,deancewyatt,vanettasmith while her at-risk student are read classic such as ""the diari of ann frank,"" a teacher ask them to keep journal about their troubl lives. drama",28
s144,Green Lantern,"martincampbel ryanreynolds,blakelively,petersarsgaard,markstrong,timrobbins,jayo.sanders,taikawaititi,angelabassett test pilot hal jordan har glow new power for good when he wear an otherworldli ring and help an intergalact forc stop a power threat. action&adventure,sci-fi&fantasi",28
s145,House Party,"reginaldhudlin christopherreid,christophermartin,robinharris,tishacampbell,a.j.johnson,martinlawrence,paulanthony,bowleggedlou,b-fine,edithfields,kellyjominter,cliftonpowell,verdabridg ground by hi strict father, kid risk life and limb to go to hi best friend play' big bash but experi one obstacl after another. comedies,cultmovi",28
